T,p,q
1633715602,142.74,2
1633715604,142.74,3
1633715608,142.74,1
1633715611,142.74,2
1633715611,142.74,1
1633715612,142.74,17
1633715612,142.74,1
1633715613,142.74,4
1633715616,142.74,1
1633715619,142.75,2
1633715621,142.74,12
1633715621,142.74,1
1633715623,142.74,6
1633715623,142.74,1
1633715626,142.75,2
1633715634,142.76,2
1633715640,142.74,5
1633715644,142.74,4
1633715644,142.74,1
1633715645,142.76,1
1633715649,142.77,4
1633715666,142.76,2
1633715691,142.76,12
1633715695,142.77,3
1633715703,142.76,5
1633715705,142.76,1
1633715710,142.77,2
1633715711,142.77,5
1633715711,142.77,4
1633715712,142.77,7
1633715713,142.77,1
1633715727,142.77,1
1633715728,142.77,3
1633715735,142.79,5
1633715736,142.79,1
1633715740,142.82,12
1633715740,142.82,2
1633715744,142.82,2
1633715745,142.82,1
1633715745,142.82,100
1633715747,142.85,3
1633715748,142.85,1
1633715752,142.83,2
1633715752,142.83,1
1633715754,142.85,2
1633715756,142.85,1
1633715760,142.85,3
1633715760,142.85,1
1633715761,142.85,4
1633715761,142.85,2
1633715763,142.85,1
1633715765,142.86,1
1633715768,142.88,5
1633715774,142.92,2
1633715777,142.94,1
1633715778,142.95,5
1633715779,142.93,6
1633715781,142.95,2
1633715783,142.94,3
1633715784,142.94,1
1633715786,142.94,1
1633715787,142.94,2
1633715791,142.93,1
1633715793,142.92,17
1633715798,142.94,2
1633715803,142.93,10
1633715805,142.93,4
1633715805,142.93,12
1633715809,142.93,1
1633715810,142.92,12
1633715810,142.92,1
1633715814,142.91,7
1633715815,142.92,1
1633715825,142.91,1
1633715827,142.9,3
1633715827,142.9,1
1633715831,142.89,2
1633715832,142.89,1
1633715836,142.88,1
1633715846,142.9,5
1633715849,142.9,48
1633715851,142.89,1
1633715854,142.9,3
1633715856,142.89,2
1633715863,142.87,1
1633715864,142.87,4
1633715864,142.87,5
1633715866,142.88,2
1633715867,142.88,1
1633715870,142.88,1
1633715871,142.88,48
1633715876,142.89,5
1633715877,142.89,13
1633715879,142.89,4
1633715883,142.9,1
1633715889,142.92,10
1633715889,142.92,2
1633715899,142.91,5
1633715904,142.91,48
1633715906,142.91,3
1633715906,142.91,2
1633715907,142.91,17
1633715910,142.91,7
1633715918,142.91,17
1633715919,142.91,1
1633715921,142.91,4
1633715931,142.91,5
1633715932,142.9,3
1633715936,142.92,10
1633715954,142.9,3
1633715960,142.9,5
1633715967,142.88,1
1633715972,142.88,5
1633715973,142.88,1
1633715978,142.88,2
1633715979,142.88,4
1633715993,142.86,7
1633715994,142.85,1
1633715994,142.85,4
1633715996,142.85,7
1633715996,142.85,1
1633716001,142.86,2
1633716004,142.87,1
1633716005,142.88,1
1633716006,142.88,5
1633716008,142.87,1
1633716010,142.87,3
1633716010,142.87,2
1633716011,142.87,1
1633716011,142.87,2
1633716013,142.86,1
1633716017,142.87,3
1633716018,142.87,2
1633716019,142.87,1
1633716020,142.87,9
1633716021,142.87,1
1633716023,142.87,5
1633716024,142.87,12
1633716024,142.87,1
1633716032,142.85,1
1633716036,142.85,13
1633716038,142.85,1
1633716040,142.85,3
1633716040,142.85,9
1633716050,142.88,5
1633716051,142.88,3
1633716052,142.88,1
1633716057,142.88,2
1633716058,142.88,1
1633716061,142.89,10
1633716062,142.9,3
1633716064,142.91,1
1633716064,142.91,3
1633716065,142.91,1
1633716065,142.91,3
1633716066,142.91,24
1633716067,142.91,4
1633716068,142.93,1
1633716069,142.93,2
1633716069,142.93,1
1633716070,142.94,4
1633716073,142.94,7
1633716074,142.93,10
1633716075,142.92,5
1633716076,142.92,3
1633716081,142.92,3
1633716082,142.92,5
1633716083,142.92,1
1633716084,142.92,2
1633716085,142.91,50
1633716090,142.94,5
1633716091,142.94,1
1633716091,142.94,4
1633716092,142.94,7
1633716093,142.94,1
1633716094,142.95,1
1633716097,142.95,1
1633716099,142.94,4
1633716100,142.94,3
1633716103,142.96,2
1633716103,142.96,1
1633716104,142.97,1
1633716105,142.97,3
1633716107,142.98,3
1633716108,142.97,2
1633716114,142.96,2
1633716115,142.95,1
1633716117,142.95,8
1633716121,142.95,17
1633716122,142.95,1
1633716123,142.93,1
1633716126,142.94,1
1633716128,142.95,7
1633716131,142.94,3
1633716132,142.93,7
1633716132,142.93,2
1633716133,142.93,1
1633716134,142.93,3
1633716136,142.94,5
1633716137,142.94,2
1633716142,142.96,5
1633716145,142.94,2
1633716146,142.94,7
1633716148,142.95,3
1633716149,142.95,1
1633716151,142.94,1
1633716152,142.95,6
1633716152,142.95,1
1633716154,142.96,17
1633716154,142.96,3
1633716155,142.96,4
1633716158,142.97,3
1633716161,142.96,3
1633716167,142.93,1
1633716167,142.93,2
1633716168,142.93,1
1633716174,142.95,7
1633716180,142.94,10
1633716181,142.94,4
1633716182,142.93,3
1633716183,142.93,4
1633716185,142.93,1
1633716191,142.96,3
1633716200,142.97,5
1633716201,142.97,1
1633716202,142.97,17
1633716202,142.97,1
1633716206,142.97,2
1633716206,142.97,4
1633716212,142.96,5
1633716212,142.96,1
1633716213,142.96,3
1633716214,142.96,6
1633716215,142.96,1
1633716218,142.95,3
1633716218,142.95,1
1633716229,142.96,1
1633716229,142.96,10
1633716230,142.96,1
1633716230,142.96,2
1633716231,142.96,1
1633716231,142.97,1
1633716233,142.99,17
1633716233,142.99,5
1633716234,142.99,1
1633716235,142.96,1
1633716236,142.96,3
1633716237,142.96,1
1633716237,142.96,6
1633716238,142.96,1
1633716240,142.96,10
1633716241,142.96,1
1633716244,142.95,1
1633716246,142.95,1
1633716249,142.95,2
1633716251,142.94,3
1633716254,142.95,1
1633716258,142.95,1
1633716261,142.95,4
1633716264,142.96,17
1633716266,142.95,5
1633716266,142.95,4
1633716268,142.94,19
1633716270,142.93,1
1633716287,142.95,1
1633716296,142.95,3
1633716297,142.95,1
1633716308,142.95,1
1633716310,142.95,1
1633716313,142.96,4
1633716315,142.96,1
1633716320,142.97,3
1633716322,142.97,1
1633716323,142.97,25
1633716323,142.97,5
1633716324,142.97,1
1633716332,142.98,1
1633716332,142.98,1
1633716333,142.98,3
1633716333,142.98,1
1633716334,142.98,10
1633716335,142.98,1
1633716336,142.98,3
1633716338,142.98,8
1633716338,142.98,1
1633716343,142.96,22
1633716344,142.96,1
1633716350,142.96,12
1633716352,142.95,30
1633716354,142.95,10
1633716355,142.96,2
1633716358,142.95,18
1633716360,142.95,1
1633716361,142.96,1
1633716370,142.98,1
1633716373,142.98,3
1633716377,142.98,26
1633716382,142.96,6
1633716384,142.95,5
1633716384,142.95,1
1633716386,142.95,5
1633716387,142.96,1
1633716390,142.96,5
1633716390,142.96,6
1633716391,142.95,10
1633716395,142.94,4
1633716396,142.94,1
1633716398,142.95,4
1633716399,142.95,1
1633716403,142.94,1
1633716405,142.93,1
1633716407,142.94,1
1633716412,142.93,6
1633716412,142.93,2
1633716413,142.93,1
1633716416,142.93,10
1633716417,142.93,1
1633716418,142.93,8
1633716423,142.95,3
1633716426,142.93,1
1633716428,142.92,1
1633716430,142.93,1
1633716431,142.93,6
1633716432,142.93,1
1633716434,142.93,4
1633716435,142.93,1
1633716437,142.93,2
1633716439,142.93,5
1633716440,142.93,2
1633716444,142.92,4
1633716447,142.91,1
1633716451,142.91,5
1633716451,142.91,3
1633716454,142.92,1
1633716457,142.91,3
1633716461,142.91,12
1633716462,142.91,1
1633716464,142.91,10
1633716468,142.92,2
1633716471,142.92,1
1633716474,142.91,1
1633716474,142.91,2
1633716481,142.95,1
1633716489,142.95,1
1633716496,142.93,5
1633716502,142.94,8
1633716506,142.94,10
1633716507,142.94,6
1633716511,142.96,3
1633716512,142.96,1
1633716513,142.95,1
1633716515,142.96,1
1633716527,142.95,3
1633716527,142.95,6
1633716530,142.95,2
1633716531,142.96,1
1633716531,142.96,6
1633716532,142.96,1
1633716534,142.96,11
1633716534,142.96,1
1633716539,142.97,20
1633716540,142.97,3
1633716541,142.98,2
1633716542,142.98,1
1633716543,142.98,3
1633716545,142.98,1
1633716548,142.98,17
1633716550,142.98,33
1633716550,142.98,1
1633716554,142.98,2
1633716555,142.98,3
1633716557,142.97,1
1633716557,142.97,2
1633716561,142.96,3
1633716563,142.96,1
1633716564,142.95,6
1633716566,142.95,15
1633716567,142.96,5
1633716569,142.96,1
1633716570,142.96,2
1633716571,142.96,1
1633716576,142.96,17
1633716577,142.96,5
1633716581,142.97,5
1633716581,142.97,2
1633716582,142.97,1
1633716584,142.96,5
1633716586,142.96,1
1633716588,142.94,1
1633716589,142.94,8
1633716590,142.94,1
1633716603,142.93,4
1633716604,142.93,2
1633716611,142.92,1
1633716612,142.92,6
1633716613,142.92,1
1633716619,142.92,1
1633716626,142.91,2
1633716629,142.9,10
1633716629,142.9,8
1633716632,142.91,2
1633716633,142.91,1
1633716636,142.91,6
1633716639,142.91,1
1633716643,142.91,5
1633716647,142.91,9
1633716648,142.91,1
1633716660,142.91,4
1633716662,142.91,1
1633716664,142.9,3
1633716666,142.9,2
1633716667,142.9,4
1633716668,142.89,5
1633716668,142.89,1
1633716672,142.9,1
1633716681,142.9,1
1633716684,142.87,5
1633716684,142.87,1
1633716686,142.85,3
1633716693,142.85,5
1633716693,142.85,8
1633716694,142.85,4
1633716696,142.85,1
1633716699,142.84,2
1633716700,142.85,3
1633716703,142.84,2
1633716710,142.84,3
1633716712,142.84,1
1633716714,142.84,2
1633716714,142.84,1
1633716715,142.84,3
1633716716,142.84,1
1633716718,142.84,18
1633716719,142.84,2
1633716719,142.84,1
1633716720,142.84,2
1633716722,142.84,1
1633716722,142.84,4
1633716723,142.84,5
1633716724,142.84,10
1633716724,142.84,1
1633716726,142.84,2
1633716726,142.84,1
1633716728,142.84,5
1633716730,142.85,1
1633716730,142.85,4
1633716731,142.85,1
1633716732,142.84,1
1633716734,142.87,1
1633716735,142.86,1
1633716736,142.86,10
1633716737,142.87,9
1633716738,142.87,1
1633716738,142.87,10
1633716739,142.87,1
1633716741,142.87,3
1633716748,142.91,1
1633716749,142.91,50
1633716749,142.91,5
1633716753,142.93,1
1633716757,142.92,3
1633716757,142.92,3
1633716759,142.93,3
1633716759,142.93,6
1633716760,142.93,1
1633716761,142.93,3
1633716763,142.93,2
1633716766,142.92,5
1633716767,142.91,5
1633716768,142.91,1
1633716770,142.9,17
1633716770,142.9,3
1633716771,142.9,1
1633716772,142.9,25
1633716773,142.9,1
1633716774,142.9,2
1633716776,142.9,1
1633716776,142.9,5
1633716779,142.89,1
1633716785,142.88,1
1633716793,142.88,2
1633716798,142.88,3
1633716798,142.88,1
1633716800,142.88,1
1633716802,142.88,3
1633716802,142.88,1
1633716804,142.87,2
1633716806,142.87,2
1633716808,142.87,1
1633716810,142.87,5
1633716812,142.87,2
1633716813,142.88,2
1633716814,142.88,1
1633716816,142.88,10
1633716824,142.9,1
1633716825,142.9,12
1633716827,142.9,3
1633716827,142.9,4
1633716829,142.9,1
1633716830,142.91,10
1633716830,142.91,2
1633716831,142.91,3
1633716833,142.91,1
1633716834,142.91,5
1633716836,142.93,5
1633716836,142.93,1
1633716837,142.93,2
1633716838,142.93,1
1633716840,142.93,5
1633716843,142.93,1
1633716850,142.93,12
1633716857,142.93,1
1633716858,142.93,2
1633716860,142.94,1
1633716861,142.95,17
1633716861,142.95,1
1633716879,142.96,1
1633716881,142.96,4
1633716881,142.96,7
1633716882,142.96,1
1633716883,142.95,1
1633716887,142.94,1
1633716889,142.93,6
1633716892,142.93,1
1633716894,142.93,5
1633716895,142.93,1
1633716904,142.93,4
1633716904,142.93,1
1633716905,142.93,2
1633716906,142.93,3
1633716906,142.93,1
1633716907,142.93,2
1633716908,142.93,4
1633716912,142.91,1
1633716914,142.9,5
1633716915,142.9,1
1633716918,142.92,3
1633716920,142.93,2
1633716921,142.93,1
1633716921,142.93,2
1633716922,142.93,1
1633716923,142.93,3
1633716927,142.91,6
1633716929,142.91,1
1633716929,142.92,3
1633716933,142.9,2
1633716939,142.9,5
1633716942,142.9,3
1633716946,142.89,3
1633716951,142.88,2
1633716953,142.89,1
1633716956,142.87,30
1633716957,142.87,2
1633716957,142.87,5
1633716958,142.87,10
1633716959,142.87,5
1633716959,142.87,1
1633716961,142.87,2
1633716963,142.88,18
1633716964,142.88,17
1633716964,142.88,1
1633716967,142.88,2
1633716969,142.89,5
1633716981,142.88,3
1633716981,142.88,1
1633716983,142.88,4
1633716984,142.88,1
1633716989,142.87,3
1633716995,142.86,3
1633716997,142.88,1
1633716998,142.88,5
1633716999,142.88,1
1633717001,142.89,2
1633717003,142.89,1
1633717004,142.9,5
1633717007,142.9,5
1633717008,142.9,1
1633717009,142.9,10
1633717012,142.91,17
1633717012,142.91,2
1633717016,142.92,1
1633717016,142.92,20
1633717020,142.93,2
1633717021,142.92,2
1633717022,142.94,1
1633717026,142.95,5
1633717027,142.95,1
1633717028,142.95,2
1633717028,142.95,17
1633717029,142.95,2
1633717030,142.96,1
1633717031,142.96,3
1633717032,142.96,1
1633717033,142.96,2
1633717033,142.96,1
1633717034,142.96,11
1633717034,142.96,5
1633717035,142.96,2
1633717036,142.96,1
1633717037,142.96,4
1633717038,142.96,1
1633717039,142.96,5
1633717039,142.97,2
1633717042,142.96,11
1633717042,142.96,1
1633717044,142.96,3
1633717044,142.96,1
1633717047,142.96,2
1633717049,142.96,2
1633717051,142.97,5
1633717052,142.97,1
1633717055,142.96,2
1633717056,142.96,4
1633717060,142.96,2
1633717062,142.96,3
1633717063,142.97,48
1633717064,142.96,1
1633717070,142.96,3
1633717073,142.97,5
1633717076,143,10
1633717076,143,1
1633717079,143.01,1
1633717080,143.01,2
1633717080,143.01,1
1633717082,143.01,15
1633717085,143.02,1
1633717085,143.02,2
1633717086,143.02,1
1633717089,143.02,7
1633717089,143.02,1
1633717090,143.02,3
1633717094,143.05,1
1633717095,143.07,1
1633717096,143.07,2
1633717100,143.07,1
1633717101,143.07,3
1633717101,143.07,1
1633717103,143.07,17
1633717104,143.07,1
1633717106,143.09,3
1633717109,143.1,5
1633717110,143.09,4
1633717111,143.08,3
1633717112,143.08,5
1633717113,143.07,1
1633717115,143.1,1
1633717118,143.1,4
1633717119,143.1,17
1633717120,143.1,1
1633717121,143.09,1
1633717122,143.1,3
1633717128,143.13,2
1633717129,143.12,1
1633717132,143.12,1
1633717134,143.1,1
1633717135,143.1,3
1633717135,143.1,1
1633717142,143.09,3
1633717144,143.08,3
1633717146,143.07,2
1633717150,143.06,5
1633717151,143.07,7
1633717155,143.08,2
1633717156,143.08,1
1633717158,143.09,1
1633717162,143.08,4
1633717162,143.08,5
1633717166,143.1,17
1633717167,143.1,1
1633717169,143.09,2
1633717169,143.09,1
1633717170,143.08,1
1633717171,143.08,10
1633717176,143.09,3
1633717178,143.09,2
1633717181,143.09,1
1633717184,143.08,2
1633717184,143.07,7
1633717185,143.07,1
1633717189,143.07,5
1633717190,143.07,1
1633717192,143.04,2
1633717192,143.04,3
1633717195,143.04,1
1633717195,143.04,9
1633717197,143.04,1
1633717198,143.04,8
1633717198,143.04,3
1633717201,143.05,3
1633717202,143.05,1
1633717204,143.05,5
1633717207,143.07,1
1633717208,143.07,5
1633717208,143.07,8
1633717209,143.07,1
1633717210,143.07,17
1633717210,143.07,1
1633717213,143.08,1
1633717213,143.09,1
1633717215,143.09,3
1633717215,143.09,1
1633717219,143.09,1
1633717221,143.08,1
1633717229,143.07,5
1633717233,143.1,1
1633717234,143.09,8
1633717235,143.09,1
1633717237,143.08,2
1633717238,143.08,3
1633717239,143.08,1
1633717239,143.08,9
1633717244,143.08,3
1633717245,143.09,1
1633717246,143.09,3
1633717247,143.09,5
1633717250,143.09,1
1633717252,143.08,2
1633717253,143.08,1
1633717256,143.08,17
1633717264,143.07,5
1633717265,143.06,1
1633717270,143.07,3
1633717277,143.05,7
1633717278,143.05,3
1633717279,143.05,1
1633717280,143.06,1
1633717280,143.06,20
1633717288,143.05,1
1633717290,143.05,2
1633717290,143.05,1
1633717291,143.05,5
1633717295,143.06,2
1633717298,143.05,1
1633717300,143.04,1
1633717306,143.04,2
1633717308,143.04,1
1633717310,143.04,2
1633717312,143.03,1
1633717313,143.04,2
1633717314,143.05,1
1633717316,143.05,2
1633717317,143.05,1
1633717317,143.05,8
1633717318,143.05,4
1633717319,143.05,2
1633717321,143.06,18
1633717322,143.06,1
1633717332,143.06,5
1633717334,143.06,64
1633717335,143.06,13
1633717339,143.07,3
1633717340,143.07,1
1633717340,143.07,30
1633717341,143.07,1
1633717342,143.07,3
1633717343,143.07,17
1633717343,143.07,1
1633717353,143.09,27
1633717357,143.1,11
1633717358,143.08,2
1633717360,143.09,3
1633717361,143.1,1
1633717362,143.12,2
1633717363,143.11,1
1633717366,143.12,7
1633717369,143.12,14
1633717369,143.12,1
1633717370,143.12,5
1633717372,143.12,6
1633717372,143.12,1
1633717377,143.14,1
1633717381,143.13,2
1633717381,143.13,1
1633717383,143.13,5
1633717383,143.13,8
1633717384,143.13,1
1633717388,143.13,4
1633717388,143.13,1
1633717392,143.13,3
1633717403,143.1,2
1633717409,143.1,1
1633717411,143.09,11
1633717416,143.12,20
